time,distance,litros
2023-05-10 21:03:10.593517,75.87,3852.0,1.0
2023-05-10 21:04:15.133619,75.84,3852.0,1.0
2023-05-10 21:05:19.697647,76.26,3840.0,1.0
2023-05-10 21:06:24.230032,75.52,3864.0,1.0
2023-05-10 21:07:28.786628,75.91,3852.0,1.0
2023-05-10 21:08:33.349488,75.8,3852.0,1.0
2023-05-10 21:09:37.873580,75.9,3852.0,1.0
2023-05-10 21:10:42.385749,75.04,3882.0,1.0
2023-05-10 21:11:46.886969,76.29,3834.0,1.0
2023-05-10 21:12:51.417573,75.84,3852.0,1.0
2023-05-10 21:13:55.988479,75.05,3882.0,1.0
2023-05-10 21:15:00.530549,75.44,3864.0,1.0
2023-05-10 21:16:05.033266,75.84,3852.0,1.0
2023-05-10 21:17:09.565643,75.43,3870.0,1.0
2023-05-10 21:18:14.132290,75.5,3864.0,1.0
2023-05-10 21:19:18.677592,76.65,3822.0,1.0
2023-05-10 21:20:23.174725,75.91,3852.0,1.0
2023-05-10 21:21:27.734867,75.86,3852.0,1.0
2023-05-10 21:22:32.297526,75.47,3864.0,1.0
2023-05-10 21:23:36.841534,75.08,3882.0,1.0
2023-05-10 21:24:41.367493,75.03,3882.0,1.0
2023-05-10 21:25:45.936630,75.44,3864.0,1.0
2023-05-10 21:26:50.500641,75.48,3864.0,1.0
2023-05-10 21:27:55.025074,75.01,3882.0,1.0
2023-05-10 21:28:59.544436,76.29,3834.0,1.0
2023-05-10 21:30:04.057248,75.5,3864.0,1.0
2023-05-10 21:31:08.599202,76.77,3822.0,1.0
2023-05-10 21:32:13.168744,76.31,3834.0,1.0
2023-05-10 21:33:17.701021,76.63,3822.0,1.0
2023-05-10 21:34:22.265545,76.31,3834.0,1.0
2023-05-10 21:35:26.804596,76.77,3822.0,1.0
2023-05-10 21:36:31.347833,76.52,3828.0,1.0
2023-05-10 21:37:35.902517,76.31,3834.0,1.0
2023-05-10 21:38:40.471494,76.31,3834.0,1.0
2023-05-10 21:39:45.016811,75.5,3864.0,1.0
2023-05-10 21:40:49.541251,75.41,3870.0,1.0
2023-05-10 21:41:54.074112,75.49,3864.0,1.0
2023-05-10 21:42:58.643446,75.95,3846.0,1.0
2023-05-10 21:44:03.198044,75.85,3852.0,1.0
2023-05-10 21:45:07.773388,75.84,3852.0,1.0
2023-05-10 21:46:12.321941,76.35,3834.0,1.0
2023-05-10 21:47:16.871106,75.48,3864.0,1.0
2023-05-10 21:48:21.434103,76.37,3834.0,1.0
2023-05-10 21:49:26.001602,76.35,3834.0,1.0
2023-05-10 21:50:30.565517,75.07,3882.0,1.0
2023-05-10 21:51:35.117541,75.01,3882.0,1.0
2023-05-10 21:52:39.640485,75.51,3864.0,1.0
2023-05-10 21:53:44.207654,75.47,3864.0,1.0
2023-05-10 21:54:48.780382,75.01,3882.0,1.0
2023-05-10 21:55:53.342348,75.1,3876.0,1.0
2023-05-10 21:56:57.902635,75.06,3882.0,1.0
2023-05-10 21:58:02.458373,75.51,3864.0,1.0
2023-05-10 21:59:07.016252,76.75,3822.0,1.0
2023-05-10 22:00:11.549758,75.51,3864.0,1.0
2023-05-10 22:01:16.124386,75.46,3864.0,1.0
2023-05-10 22:02:20.684719,75.87,3852.0,1.0
2023-05-10 22:03:25.228751,75.9,3852.0,1.0
2023-05-10 22:04:29.733521,75.46,3864.0,1.0
2023-05-10 22:05:34.297600,75.1,3876.0,1.0
2023-05-10 22:06:38.865127,75.55,3864.0,1.0
2023-05-10 22:07:43.373486,75.08,3882.0,1.0
2023-05-10 22:08:47.897130,75.04,3882.0,1.0
2023-05-10 22:09:52.414494,75.55,3864.0,1.0
2023-05-10 22:10:56.936979,75.84,3852.0,1.0
2023-05-10 22:12:01.457367,76.15,3840.0,1.0
2023-05-10 22:13:06.025416,75.89,3852.0,1.0
2023-05-10 22:14:10.587676,75.53,3864.0,1.0
2023-05-10 22:15:15.157522,75.88,3852.0,1.0
2023-05-10 22:16:19.720261,75.86,3852.0,1.0
2023-05-10 22:17:24.242987,75.51,3864.0,1.0
2023-05-10 22:18:28.800752,75.89,3852.0,1.0
2023-05-10 22:19:33.371901,75.31,3870.0,1.0
2023-05-10 22:20:37.914493,75.52,3864.0,1.0
2023-05-10 22:21:42.459899,75.04,3882.0,1.0
2023-05-10 22:22:47.006901,75.52,3864.0,1.0
2023-05-10 22:23:51.577076,76.29,3834.0,1.0
2023-05-10 22:24:56.129878,75.06,3882.0,1.0
2023-05-10 22:26:00.662176,76.36,3834.0,1.0
2023-05-10 22:27:05.227746,75.51,3864.0,1.0
2023-05-10 22:28:09.796148,75.95,3846.0,1.0
2023-05-10 22:29:14.341507,76.27,3840.0,1.0
2023-05-10 22:30:18.833358,75.06,3882.0,1.0
2023-05-10 22:31:23.418865,75.54,3864.0,1.0
2023-05-10 22:32:27.985547,75.46,3864.0,1.0
2023-05-10 22:33:32.509528,75.52,3864.0,1.0
2023-05-10 22:34:37.085928,75.49,3864.0,1.0
2023-05-10 22:35:41.605535,75.49,3864.0,1.0
2023-05-10 22:36:46.149517,75.48,3864.0,1.0
2023-05-10 22:37:50.693380,75.91,3852.0,1.0
2023-05-10 22:38:55.263714,76.82,3816.0,1.0
2023-05-10 22:39:59.761405,75.88,3852.0,1.0
2023-05-10 22:41:04.342085,75.56,3864.0,1.0
2023-05-10 22:42:08.878168,75.49,3864.0,1.0
2023-05-10 22:43:13.428310,75.05,3882.0,1.0
2023-05-10 22:44:17.983898,75.52,3864.0,1.0
2023-05-10 22:45:22.513524,75.07,3882.0,1.0
2023-05-10 22:46:27.043246,75.88,3852.0,1.0
2023-05-10 22:47:31.589677,75.07,3882.0,1.0
2023-05-10 22:48:36.167334,75.56,3864.0,1.0
2023-05-10 22:49:41.864966,76.12,3840.0,1.0
2023-05-10 22:50:46.408441,74.95,3882.0,1.0
2023-05-10 22:51:50.925043,75.51,3864.0,1.0
2023-05-10 22:52:55.474218,75.88,3852.0,1.0
2023-05-10 22:54:00.040871,75.56,3864.0,1.0
2023-05-10 22:55:05.717416,75.08,3882.0,1.0
2023-05-10 22:56:10.259164,75.52,3864.0,1.0
2023-05-10 22:57:15.950695,75.54,3864.0,1.0
2023-05-10 22:58:20.453638,75.46,3864.0,1.0
2023-05-10 22:59:25.006374,75.48,3864.0,1.0
2023-05-10 23:00:29.571008,75.53,3864.0,1.0
2023-05-10 23:01:34.142511,75.54,3864.0,1.0
2023-05-10 23:02:39.813609,75.46,3864.0,1.0
2023-05-10 23:03:44.363040,75.65,3858.0,1.0
2023-05-10 23:04:48.877595,76.38,3834.0,1.0
2023-05-10 23:05:53.429481,75.49,3864.0,1.0
2023-05-10 23:06:58.000508,75.56,3864.0,1.0
2023-05-10 23:08:03.700926,76.82,3816.0,1.0
2023-05-10 23:09:09.383503,75.52,3864.0,1.0
2023-05-10 23:10:15.069398,75.5,3864.0,1.0
2023-05-10 23:11:19.633315,75.03,3882.0,1.0
2023-05-10 23:12:25.321607,75.52,3864.0,1.0
2023-05-10 23:13:29.896269,75.76,3858.0,1.0
2023-05-10 23:14:34.472848,75.48,3864.0,1.0
2023-05-10 23:15:40.140454,75.85,3852.0,1.0
2023-05-10 23:16:44.698896,75.83,3852.0,1.0
2023-05-10 23:17:50.365553,75.94,3852.0,1.0
2023-05-10 23:18:54.941525,75.09,3882.0,1.0
2023-05-10 23:20:00.640617,75.43,3870.0,1.0
2023-05-10 23:21:05.182004,75.03,3882.0,1.0
2023-05-10 23:22:10.863986,75.48,3864.0,1.0
2023-05-10 23:23:15.443509,75.46,3864.0,1.0
2023-05-10 23:24:21.150136,75.44,3864.0,1.0
2023-05-10 23:25:26.798414,75.46,3864.0,1.0
2023-05-10 23:26:32.432021,75.5,3864.0,1.0
2023-05-10 23:27:38.102821,75.5,3864.0,1.0
2023-05-10 23:28:43.803466,75.5,3864.0,1.0
2023-05-10 23:29:49.500618,74.64,3894.0,1.0
2023-05-10 23:30:55.203752,75.5,3864.0,1.0
2023-05-10 23:31:59.761581,75.47,3864.0,1.0
2023-05-10 23:33:05.399231,75.55,3864.0,1.0
2023-05-10 23:34:11.014760,75.99,3846.0,1.0
2023-05-10 23:35:15.557726,75.08,3882.0,1.0
2023-05-10 23:36:20.096454,75.83,3852.0,1.0
2023-05-10 23:37:25.721550,75.9,3852.0,1.0
2023-05-10 23:38:31.419603,75.06,3882.0,1.0
2023-05-10 23:39:37.065554,75.87,3852.0,1.0
2023-05-10 23:40:42.740128,75.51,3864.0,1.0
2023-05-10 23:41:48.414347,75.53,3864.0,1.0
2023-05-10 23:42:54.083618,75.53,3864.0,1.0
2023-05-10 23:43:59.727984,75.51,3864.0,1.0
2023-05-10 23:45:05.430447,75.54,3864.0,1.0
2023-05-10 23:46:09.998470,76.87,3816.0,1.0
2023-05-10 23:47:15.667290,75.52,3864.0,1.0
2023-05-10 23:48:21.309233,75.54,3864.0,1.0
2023-05-10 23:49:26.969513,75.08,3882.0,1.0
2023-05-10 23:50:32.609532,75.48,3864.0,1.0
2023-05-10 23:51:38.305853,75.55,3864.0,1.0
2023-05-10 23:52:43.973519,75.47,3864.0,1.0
2023-05-10 23:53:49.670511,75.52,3864.0,1.0
2023-05-10 23:54:55.320887,75.04,3882.0,1.0
2023-05-10 23:56:00.990801,74.69,3894.0,1.0
2023-05-10 23:57:06.679035,75.06,3882.0,1.0
2023-05-10 23:58:12.391410,75.49,3864.0,1.0
2023-05-10 23:59:18.087978,75.51,3864.0,1.0
